;METRO;;;;;;;;
;;;;;;;;;
;SERVICIOS;;;;;;;;
;_Venta de Tarjetas;;;;;;;;
;_Carga de Tarjetas;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
CODIGO;ENTIDAD;NOMBRE FANTASIA;DIRECCION;COMUNA;HORARIO REFERENCIAL;ESTE;NORTE;LONGITUD;LATITUD
L2;METRO;LO OVALLE;Gran Avenida José Miguel  Carrera Nº 6560 - Nº 6559;La Cisterna;"Lunes a Viernes: 6:00 a 23:00 horas
Sábados: 6:30 a 22:30 horas
Domingos y festivos: 8:00 a 22:30 horas. ";345943;6290139;-70,65880733;-33,51723324
L2;METRO;SANTA ANA L2;Gran Avenida José Miguel Carrera Frente al N° 3806;San Miguel;"Lunes a Viernes: 6:00 a 23:00 horas
Sábados: 6:30 a 22:30 horas
Domingos y festivos: 8:00 a 22:30 horas. ";345763;6298901;-70,65923853;-33,43820972
L2;METRO;LO VIAL;Gran Avenida José Miguel Carrera Frente al N° 4688;San Miguel;"Lunes a Viernes: 6:00 a 23:00 horas
Sábados: 6:30 a 22:30 horas
Domingos y festivos: 8:00 a 22:30 horas. ";346456;6292456;-70,6528928;-33,49641338
L2;METRO;DEPARTAMENTAL;Gran Avenida José Miguel Carrera Frente al N° 5350;San Miguel;"Lunes a Viernes: 6:00 a 23:00 horas
Sábados: 6:30 a 22:30 horas
Domingos y festivos: 8:00 a 22:30 horas. ";346291;6291715;-70,65479674;-33,50306902
L2;METRO;CIUDAD DEL NINO;Gran Avenida José Miguel Carrera Frente al N° 5940;San Miguel;"Lunes a Viernes: 6:00 a 23:00 horas
Sábados: 6:30 a 22:30 horas
Domingos y festivos: 8:00 a 22:30 horas. ";346130;6290987;-70,6566527;-33,50961155
L2;METRO;EL PARRON;Gran Avenida José Miguel Carrera Nº 7958;La Cisterna;"Lunes a Viernes: 6:00 a 23:00 horas
Sábados: 6:30 a 22:30 horas
Domingos y festivos: 8:00 a 22:30 horas. ";345717;6289106;-70,66142413;-33,52651309
L2;METRO;LA CISTERNA;Gran Avda. José Miguel Carrera Nº 8870;La Cisterna;"Lunes a Viernes: 6:00 a 23:00 horas
Sábados: 6:30 a 22:30 horas
Domingos y festivos: 8:00 a 22:30 horas. ";345454;6287830;-70,66447587;-33,53797104
L5;METRO;IRARRAZAVAL;Irarrazaval N° 351;Ñuñoa;"Lunes a Viernes: 6:00 a 23:00 horas
Sábados: 6:30 a 22:30 horas
Domingos y festivos: 8:00 a 22:30 horas. ";348674;6297053;-70,62824732;-33,45528289
L5;METRO;BELLAS ARTES;Mosqueto N° 515;Santiago;"Lunes a Viernes: 6:00 a 23:00 horas
Sábados: 6:30 a 22:30 horas
Domingos y festivos: 8:00 a 22:30 horas. ";347082;6299091;-70,64502132;-33,43668061
L2;METRO;FRANKLIN;Placer Nº 1310;Santiago;"Lunes a Viernes: 6:00 a 23:00 horas
Sábados: 6:30 a 22:30 horas
Domingos y festivos: 8:00 a 22:30 horas. ";346744;6294717;-70,6494014;-33,47606832
L2;METRO;VESPUCIO NORTE;Presidente Jorge Alessandri N° 450;Santiago;"Lunes a Viernes: 6:00 a 23:00 horas
Sábados: 6:30 a 22:30 horas
Domingos y festivos: 8:00 a 22:30 horas. ";346844;6305311;-70,64652278;-33,38056867
L5;METRO;BAQUEDANO L5;Providencia N° 011;Providencia;"Lunes a Viernes: 6:00 a 23:00 horas
Sábados: 6:30 a 22:30 horas
Domingos y festivos: 8:00 a 22:30 horas. ";348136;6299057;-70,63369007;-33,43713962
L1;METRO;BAQUEDANO L1;Providencia Nº 011;Providencia;"Lunes a Viernes: 6:00 a 23:00 horas
Sábados: 6:30 a 22:30 horas
Domingos y festivos: 8:00 a 22:30 horas. ";348063;6299048;-70,6344818;-33,43720518
L1;METRO;MANUEL MONTT;Providencia Nº 1337;Providencia;"Lunes a Viernes: 6:00 a 23:00 horas
Sábados: 6:30 a 22:30 horas
Domingos y festivos: 8:00 a 22:30 horas. ";349496;6299959;-70,61891639;-33,42920051
L1;METRO;PADRE ALBERTO HURTADO;Avda. Libertador Bernardo O`Higgins Frente al Nº 4102;Estación Central;"Lunes a Viernes: 6:00 a 23:00 horas
Sábados: 6:30 a 22:30 horas
Domingos y festivos: 8:00 a 22:30 horas. ";348826;6299475;-70,62620853;-33,43346653
L1;METRO;REPUBLICA;Avda. Libertador Bernardo O`Higgins Nº 2275;Santiago;"Lunes a Viernes: 6:00 a 23:00 horas
Sábados: 6:30 a 22:30 horas
Domingos y festivos: 8:00 a 22:30 horas. ";350091;6300442;-70,61243387;-33,42492921
L5;METRO;SANTA ISABEL;Santa Isabel N°088;Providencia;"Lunes a Viernes: 6:00 a 23:00 horas
Sábados: 6:30 a 22:30 horas
Domingos y festivos: 8:00 a 22:30 horas. ";348458;6297954;-70,63041764;-33,44713023
L5;METRO;BELLAVISTA LA FLORIDA;Vicuña Mackenna Costado de N° 165;La Florida;"Lunes a Viernes: 6:00 a 23:00 horas
Sábados: 6:30 a 22:30 horas
Domingos y festivos: 8:00 a 22:30 horas. ";351471;6289869;-70,59934833;-33,5204449
L5;METRO;MIRADOR;Vicuña Mackenna Frente a N° 6420;La Florida;"Lunes a Viernes: 6:00 a 23:00 horas
Sábados: 6:30 a 22:30 horas
Domingos y festivos: 8:00 a 22:30 horas. ";350822;6290668;-70,60620007;-33,51315457
L5;METRO;VICENTE VALDES L5;Vicuña Mackenna N° 7897;La Florida;"Lunes a Viernes: 6:00 a 23:00 horas
Sábados: 6:30 a 22:30 horas
Domingos y festivos: 8:00 a 22:30 horas. ";351712;6289233;-70,59686528;-33,5262106
L4;METRO;VICENTE VALDES L4;Vicuña Mackenna N° 7897;La Florida;"Lunes a Viernes: 6:00 a 23:00 horas
Sábados: 6:30 a 22:30 horas
Domingos y festivos: 8:00 a 22:30 horas. ";351739;6289200;-70,59657995;-33,52651894
